id,taxon,kingdom,phylum,enzyme,trait,trait_unit_SI,temperature,trait_value,citation
MAI001,Escherichia coli,Bacteria,Pseudomonadota,D-Mannose isomerase,relative activity,percent,60,6.05,Hu et al. 2016. Development of a recombinant d-mannose isomerase and its characterizations for d-mannose synthesis. 89
MAI001,Escherichia coli,Bacteria,Pseudomonadota,D-Mannose isomerase,relative activity,percent,65,4.25,Hu et al. 2016. Development of a recombinant d-mannose isomerase and its characterizations for d-mannose synthesis. 89
HPA001,Escherichia coli,Bacteria,Pseudomonadota,3-Hydroxypropionaldehyde,relative activity,percent,20,34.58,"Jo et al. 2008. Cloning, expression, and characterization of an aldehyde dehydrogenase from Escherichia coli K-12 that utilizes 3-Hydroxypropionaldehyde as a substrate. Applied Microbiology and Biotechnology. 81:1"
HPA001,Escherichia coli,Bacteria,Pseudomonadota,3-Hydroxypropionaldehyde,relative activity,percent,30,61.29,"Jo et al. 2008. Cloning, expression, and characterization of an aldehyde dehydrogenase from Escherichia coli K-12 that utilizes 3-Hydroxypropionaldehyde as a substrate. Applied Microbiology and Biotechnology. 81:1"
HPA001,Escherichia coli,Bacteria,Pseudomonadota,3-Hydroxypropionaldehyde,relative activity,percent,37,99.9,"Jo et al. 2008. Cloning, expression, and characterization of an aldehyde dehydrogenase from Escherichia coli K-12 that utilizes 3-Hydroxypropionaldehyde as a substrate. Applied Microbiology and Biotechnology. 81:1"
HPA001,Escherichia coli,Bacteria,Pseudomonadota,3-Hydroxypropionaldehyde,relative activity,percent,40,89.64,"Jo et al. 2008. Cloning, expression, and characterization of an aldehyde dehydrogenase from Escherichia coli K-12 that utilizes 3-Hydroxypropionaldehyde as a substrate. Applied Microbiology and Biotechnology. 81:1"
HPA001,Escherichia coli,Bacteria,Pseudomonadota,3-Hydroxypropionaldehyde,relative activity,percent,50,62.7,"Jo et al. 2008. Cloning, expression, and characterization of an aldehyde dehydrogenase from Escherichia coli K-12 that utilizes 3-Hydroxypropionaldehyde as a substrate. Applied Microbiology and Biotechnology. 81:1"
HPA001,Escherichia coli,Bacteria,Pseudomonadota,3-Hydroxypropionaldehyde,relative activity,percent,55,11.57,"Jo et al. 2008. Cloning, expression, and characterization of an aldehyde dehydrogenase from Escherichia coli K-12 that utilizes 3-Hydroxypropionaldehyde as a substrate. Applied Microbiology and Biotechnology. 81:1"
HPA001,Escherichia coli,Bacteria,Pseudomonadota,3-Hydroxypropionaldehyde,relative activity,percent,60,2.19,"Jo et al. 2008. Cloning, expression, and characterization of an aldehyde dehydrogenase from Escherichia coli K-12 that utilizes 3-Hydroxypropionaldehyde as a substrate. Applied Microbiology and Biotechnology. 81:1"
GGT001,Escherichia coli,Bacteria,Pseudomonadota,Gamma-glutamyltranspeptidase,relative activity,percent,35,71.93,Zhang et al. 2010. Synthesis of theanine from glutamic acid gamma-methyl ester and ethylamine catalyzed by Escherichia coli having gamma-glutamyltranspeptidase activity. Biotechnology Letters. 32:8
GGT001,Escherichia coli,Bacteria,Pseudomonadota,Gamma-glutamyltranspeptidase,relative activity,percent,40,79.53,Zhang et al. 2010. Synthesis of theanine from glutamic acid gamma-methyl ester and ethylamine catalyzed by Escherichia coli having gamma-glutamyltranspeptidase activity. Biotechnology Letters. 32:8
GGT001,Escherichia coli,Bacteria,Pseudomonadota,Gamma-glutamyltranspeptidase,relative activity,percent,45,100.67,Zhang et al. 2010. Synthesis of theanine from glutamic acid gamma-methyl ester and ethylamine catalyzed by Escherichia coli having gamma-glutamyltranspeptidase activity. Biotechnology Letters. 32:8
GGT001,Escherichia coli,Bacteria,Pseudomonadota,Gamma-glutamyltranspeptidase,relative activity,percent,50,84.58,Zhang et al. 2010. Synthesis of theanine from glutamic acid gamma-methyl ester and ethylamine catalyzed by Escherichia coli having gamma-glutamyltranspeptidase activity. Biotechnology Letters. 32:8
GGT001,Escherichia coli,Bacteria,Pseudomonadota,Gamma-glutamyltranspeptidase,relative activity,percent,55,51.71,Zhang et al. 2010. Synthesis of theanine from glutamic acid gamma-methyl ester and ethylamine catalyzed by Escherichia coli having gamma-glutamyltranspeptidase activity. Biotechnology Letters. 32:8
GGT001,Escherichia coli,Bacteria,Pseudomonadota,Gamma-glutamyltranspeptidase,relative activity,percent,60,43.04,Zhang et al. 2010. Synthesis of theanine from glutamic acid gamma-methyl ester and ethylamine catalyzed by Escherichia coli having gamma-glutamyltranspeptidase activity. Biotechnology Letters. 32:8
SPS001,Escherichia coli,Bacteria,Pseudomonadota,Spermidine synthase,relative activity,percent,37,100,Lee et al. 2012. Site-Directed Mutations of the Gatekeeping Loop Region Affect the Activity of Escherichia coli Spermidine Synthase. Molecular Biotechnology. 54:2
SPS001,Escherichia coli,Bacteria,Pseudomonadota,Spermidine synthase,relative activity,percent,45,115,Lee et al. 2012. Site-Directed Mutations of the Gatekeeping Loop Region Affect the Activity of Escherichia coli Spermidine Synthase. Molecular Biotechnology. 54:2
SPS001,Escherichia coli,Bacteria,Pseudomonadota,Spermidine synthase,relative activity,percent,50,126.45,Lee et al. 2012. Site-Directed Mutations of the Gatekeeping Loop Region Affect the Activity of Escherichia coli Spermidine Synthase. Molecular Biotechnology. 54:2
SPS001,Escherichia coli,Bacteria,Pseudomonadota,Spermidine synthase,relative activity,percent,55,22.1,Lee et al. 2012. Site-Directed Mutations of the Gatekeeping Loop Region Affect the Activity of Escherichia coli Spermidine Synthase. Molecular Biotechnology. 54:2
SPS001,Escherichia coli,Bacteria,Pseudomonadota,Spermidine synthase,relative activity,percent,60,2.42,Lee et al. 2012. Site-Directed Mutations of the Gatekeeping Loop Region Affect the Activity of Escherichia coli Spermidine Synthase. Molecular Biotechnology. 54:2
SPS001,Escherichia coli,Bacteria,Pseudomonadota,Spermidine synthase,relative activity,percent,70,0,Lee et al. 2012. Site-Directed Mutations of the Gatekeeping Loop Region Affect the Activity of Escherichia coli Spermidine Synthase. Molecular Biotechnology. 54:2
SPS001,Escherichia coli,Bacteria,Pseudomonadota,Spermidine synthase,relative activity,percent,80,0,Lee et al. 2012. Site-Directed Mutations of the Gatekeeping Loop Region Affect the Activity of Escherichia coli Spermidine Synthase. Molecular Biotechnology. 54:2
GUS001,Escherichia coli,Bacteria,Pseudomonadota,Beta-glucuronidase,relative activity,percent,30,99.93,Zhang et al. 2009. Enzymatic conversion of Baicalin into Baicalein by beta-glucuronidase encapsulated in biomimetic core-shell structured hybrid capsules. Journal of Molecular Catalysis B: Enzymatic. 57:1
GUS001,Escherichia coli,Bacteria,Pseudomonadota,Beta-glucuronidase,relative activity,percent,40,96.66,Zhang et al. 2009. Enzymatic conversion of Baicalin into Baicalein by beta-glucuronidase encapsulated in biomimetic core-shell structured hybrid capsules. Journal of Molecular Catalysis B: Enzymatic. 57:1
GUS001,Escherichia coli,Bacteria,Pseudomonadota,Beta-glucuronidase,relative activity,percent,50,57.18,Zhang et al. 2009. Enzymatic conversion of Baicalin into Baicalein by beta-glucuronidase encapsulated in biomimetic core-shell structured hybrid capsules. Journal of Molecular Catalysis B: Enzymatic. 57:1
GUS001,Escherichia coli,Bacteria,Pseudomonadota,Beta-glucuronidase,relative activity,percent,60,2.62,Zhang et al. 2009. Enzymatic conversion of Baicalin into Baicalein by beta-glucuronidase encapsulated in biomimetic core-shell structured hybrid capsules. Journal of Molecular Catalysis B: Enzymatic. 57:1
GUS001,Escherichia coli,Bacteria,Pseudomonadota,Beta-glucuronidase,relative activity,percent,70,0.26,Zhang et al. 2009. Enzymatic conversion of Baicalin into Baicalein by beta-glucuronidase encapsulated in biomimetic core-shell structured hybrid capsules. Journal of Molecular Catalysis B: Enzymatic. 57:1
ASN001,Escherichia coli,Bacteria,Pseudomonadota,L-asparaginase,relative activity,percent,40,100.13,Zhang et al. 2004. Immobilization of l-asparaginase on the microparticles of the natural silk sericin protein and its characters. Biomaterials. 25:17
ASN001,Escherichia coli,Bacteria,Pseudomonadota,L-asparaginase,relative activity,percent,50,75.35,Zhang et al. 2004. Immobilization of l-asparaginase on the microparticles of the natural silk sericin protein and its characters. Biomaterials. 25:17
ASN001,Escherichia coli,Bacteria,Pseudomonadota,L-asparaginase,relative activity,percent,60,32.58,Zhang et al. 2004. Immobilization of l-asparaginase on the microparticles of the natural silk sericin protein and its characters. Biomaterials. 25:17
ASN001,Escherichia coli,Bacteria,Pseudomonadota,L-asparaginase,relative activity,percent,70,21.01,Zhang et al. 2004. Immobilization of l-asparaginase on the microparticles of the natural silk sericin protein and its characters. Biomaterials. 25:17
ASN001,Escherichia coli,Bacteria,Pseudomonadota,L-asparaginase,relative activity,percent,80,8.43,Zhang et al. 2004. Immobilization of l-asparaginase on the microparticles of the natural silk sericin protein and its characters. Biomaterials. 25:17
GAC001,Escherichia coli,Bacteria,Pseudomonadota,G Acylase,relative activity,percent,25,66.35,Adikane and Thakar 2009. Studies of Penicillin G Acylase Immobilization Using Highly Porous Cellulose-Based Polymeric Membrane. Applied Biochemistry and Biotechnology. 160:4
GAC001,Escherichia coli,Bacteria,Pseudomonadota,G Acylase,relative activity,percent,30,71.7,Adikane and Thakar 2009. Studies of Penicillin G Acylase Immobilization Using Highly Porous Cellulose-Based Polymeric Membrane. Applied Biochemistry and Biotechnology. 160:5
GAC001,Escherichia coli,Bacteria,Pseudomonadota,G Acylase,relative activity,percent,35,81.34,Adikane and Thakar 2009. Studies of Penicillin G Acylase Immobilization Using Highly Porous Cellulose-Based Polymeric Membrane. Applied Biochemistry and Biotechnology. 160:6
GAC001,Escherichia coli,Bacteria,Pseudomonadota,G Acylase,relative activity,percent,40,99.69,Adikane and Thakar 2009. Studies of Penicillin G Acylase Immobilization Using Highly Porous Cellulose-Based Polymeric Membrane. Applied Biochemistry and Biotechnology. 160:7
GAC001,Escherichia coli,Bacteria,Pseudomonadota,G Acylase,relative activity,percent,50,0,Adikane and Thakar 2009. Studies of Penicillin G Acylase Immobilization Using Highly Porous Cellulose-Based Polymeric Membrane. Applied Biochemistry and Biotechnology. 160:8
GAC001,Escherichia coli,Bacteria,Pseudomonadota,G Acylase,relative activity,percent,60,0,Adikane and Thakar 2009. Studies of Penicillin G Acylase Immobilization Using Highly Porous Cellulose-Based Polymeric Membrane. Applied Biochemistry and Biotechnology. 160:9
GAC001,Escherichia coli,Bacteria,Pseudomonadota,G Acylase,relative activity,percent,70,0,Adikane and Thakar 2009. Studies of Penicillin G Acylase Immobilization Using Highly Porous Cellulose-Based Polymeric Membrane. Applied Biochemistry and Biotechnology. 160:10
GAC001,Escherichia coli,Bacteria,Pseudomonadota,G Acylase,relative activity,percent,80,0,Adikane and Thakar 2009. Studies of Penicillin G Acylase Immobilization Using Highly Porous Cellulose-Based Polymeric Membrane. Applied Biochemistry and Biotechnology. 160:11
GAC001,Escherichia coli,Bacteria,Pseudomonadota,G Acylase,relative activity,percent,90,0,Adikane and Thakar 2009. Studies of Penicillin G Acylase Immobilization Using Highly Porous Cellulose-Based Polymeric Membrane. Applied Biochemistry and Biotechnology. 160:4
GAD001,Escherichia coli,Bacteria,Pseudomonadota,Glutamate Decarboxylase,relative activity,percent,30,21,Huang et al. 2016. Pyridoxine Supplementation Improves the Activity of Recombinant Glutamate Decarboxylase and the Enzymatic Production of Gama-Aminobutyric Acid. PLOS ONE. 11:7
GAD001,Escherichia coli,Bacteria,Pseudomonadota,Glutamate Decarboxylase,relative activity,percent,35,39.73,Huang et al. 2016. Pyridoxine Supplementation Improves the Activity of Recombinant Glutamate Decarboxylase and the Enzymatic Production of Gama-Aminobutyric Acid. PLOS ONE. 11:7
GAD001,Escherichia coli,Bacteria,Pseudomonadota,Glutamate Decarboxylase,relative activity,percent,40,41.4,Huang et al. 2016. Pyridoxine Supplementation Improves the Activity of Recombinant Glutamate Decarboxylase and the Enzymatic Production of Gama-Aminobutyric Acid. PLOS ONE. 11:7
GAD001,Escherichia coli,Bacteria,Pseudomonadota,Glutamate Decarboxylase,relative activity,percent,45,71.71,Huang et al. 2016. Pyridoxine Supplementation Improves the Activity of Recombinant Glutamate Decarboxylase and the Enzymatic Production of Gama-Aminobutyric Acid. PLOS ONE. 11:7
GAD001,Escherichia coli,Bacteria,Pseudomonadota,Glutamate Decarboxylase,relative activity,percent,50,100.27,Huang et al. 2016. Pyridoxine Supplementation Improves the Activity of Recombinant Glutamate Decarboxylase and the Enzymatic Production of Gama-Aminobutyric Acid. PLOS ONE. 11:7
GAD001,Escherichia coli,Bacteria,Pseudomonadota,Glutamate Decarboxylase,relative activity,percent,55,73.1,Huang et al. 2016. Pyridoxine Supplementation Improves the Activity of Recombinant Glutamate Decarboxylase and the Enzymatic Production of Gama-Aminobutyric Acid. PLOS ONE. 11:7
GAD001,Escherichia coli,Bacteria,Pseudomonadota,Glutamate Decarboxylase,relative activity,percent,60,55.97,Huang et al. 2016. Pyridoxine Supplementation Improves the Activity of Recombinant Glutamate Decarboxylase and the Enzymatic Production of Gama-Aminobutyric Acid. PLOS ONE. 11:7
STH001,Escherichia coli,Bacteria,Pseudomonadota,Soluble pyridine nucleotide transhydrogenase,relative activity,percent,20,73.64,Cao et al. 2011. Overexpression and biochemical characterization of soluble pyridine nucleotide transhydrogenase from Escherichia coli. FEMS Microbiology Letters. 320:1
STH001,Escherichia coli,Bacteria,Pseudomonadota,Soluble pyridine nucleotide transhydrogenase,relative activity,percent,25,83.09,Cao et al. 2011. Overexpression and biochemical characterization of soluble pyridine nucleotide transhydrogenase from Escherichia coli. FEMS Microbiology Letters. 320:1
STH001,Escherichia coli,Bacteria,Pseudomonadota,Soluble pyridine nucleotide transhydrogenase,relative activity,percent,28,90.2,Cao et al. 2011. Overexpression and biochemical characterization of soluble pyridine nucleotide transhydrogenase from Escherichia coli. FEMS Microbiology Letters. 320:1
STH001,Escherichia coli,Bacteria,Pseudomonadota,Soluble pyridine nucleotide transhydrogenase,relative activity,percent,32,95.42,Cao et al. 2011. Overexpression and biochemical characterization of soluble pyridine nucleotide transhydrogenase from Escherichia coli. FEMS Microbiology Letters. 320:1
STH001,Escherichia coli,Bacteria,Pseudomonadota,Soluble pyridine nucleotide transhydrogenase,relative activity,percent,35,100.06,Cao et al. 2011. Overexpression and biochemical characterization of soluble pyridine nucleotide transhydrogenase from Escherichia coli. FEMS Microbiology Letters. 320:1
STH001,Escherichia coli,Bacteria,Pseudomonadota,Soluble pyridine nucleotide transhydrogenase,relative activity,percent,37,90.09,Cao et al. 2011. Overexpression and biochemical characterization of soluble pyridine nucleotide transhydrogenase from Escherichia coli. FEMS Microbiology Letters. 320:1
STH001,Escherichia coli,Bacteria,Pseudomonadota,Soluble pyridine nucleotide transhydrogenase,relative activity,percent,40,86.82,Cao et al. 2011. Overexpression and biochemical characterization of soluble pyridine nucleotide transhydrogenase from Escherichia coli. FEMS Microbiology Letters. 320:1
STH001,Escherichia coli,Bacteria,Pseudomonadota,Soluble pyridine nucleotide transhydrogenase,relative activity,percent,42,82.92,Cao et al. 2011. Overexpression and biochemical characterization of soluble pyridine nucleotide transhydrogenase from Escherichia coli. FEMS Microbiology Letters. 320:1
STH001,Escherichia coli,Bacteria,Pseudomonadota,Soluble pyridine nucleotide transhydrogenase,relative activity,percent,45,69.8,Cao et al. 2011. Overexpression and biochemical characterization of soluble pyridine nucleotide transhydrogenase from Escherichia coli. FEMS Microbiology Letters. 320:1
GLU002,Geobacillus stearothermophilus,Bacteria,Bacillota,Alpha-glucuronidase,relative activity,percent,45,37.35,Zaide et al. 2001. Biochemical characterization and identification of catalytic residues in alpha-glucuronidase from Bacillus stearothermophilus T-6. European Journal of Biochemistry. 268:10
GLU002,Geobacillus stearothermophilus,Bacteria,Bacillota,Alpha-glucuronidase,relative activity,percent,55,65.77,Zaide et al. 2001. Biochemical characterization and identification of catalytic residues in alpha-glucuronidase from Bacillus stearothermophilus T-6. European Journal of Biochemistry. 268:10
GLU002,Geobacillus stearothermophilus,Bacteria,Bacillota,Alpha-glucuronidase,relative activity,percent,60,80.63,Zaide et al. 2001. Biochemical characterization and identification of catalytic residues in alpha-glucuronidase from Bacillus stearothermophilus T-6. European Journal of Biochemistry. 268:10
GLU002,Geobacillus stearothermophilus,Bacteria,Bacillota,Alpha-glucuronidase,relative activity,percent,65,100.12,Zaide et al. 2001. Biochemical characterization and identification of catalytic residues in alpha-glucuronidase from Bacillus stearothermophilus T-6. European Journal of Biochemistry. 268:10
GLU002,Geobacillus stearothermophilus,Bacteria,Bacillota,Alpha-glucuronidase,relative activity,percent,70,48.73,Zaide et al. 2001. Biochemical characterization and identification of catalytic residues in alpha-glucuronidase from Bacillus stearothermophilus T-6. European Journal of Biochemistry. 268:10
GLU002,Geobacillus stearothermophilus,Bacteria,Bacillota,Alpha-glucuronidase,relative activity,percent,75,0.66,Zaide et al. 2001. Biochemical characterization and identification of catalytic residues in alpha-glucuronidase from Bacillus stearothermophilus T-6. European Journal of Biochemistry. 268:10
XYL001,Geobacillus stearothermophilus,Bacteria,Bacillota,Beta-D-xylosidase,relative activity,percent,30,18.69,Shallom et al. 2005. Biochemical Characterization and Identification of the Catalytic Residues of a Family 43 beta-d-Xylosidase from Geobacillus stearothermophilus T-6. Biochemistry. 44:1
XYL001,Geobacillus stearothermophilus,Bacteria,Bacillota,Beta-D-xylosidase,relative activity,percent,35,27.42,Shallom et al. 2005. Biochemical Characterization and Identification of the Catalytic Residues of a Family 43 beta-d-Xylosidase from Geobacillus stearothermophilus T-6. Biochemistry. 44:1
XYL001,Geobacillus stearothermophilus,Bacteria,Bacillota,Beta-D-xylosidase,relative activity,percent,40,29.12,Shallom et al. 2005. Biochemical Characterization and Identification of the Catalytic Residues of a Family 43 beta-d-Xylosidase from Geobacillus stearothermophilus T-6. Biochemistry. 44:1
XYL001,Geobacillus stearothermophilus,Bacteria,Bacillota,Beta-D-xylosidase,relative activity,percent,45,50.35,Shallom et al. 2005. Biochemical Characterization and Identification of the Catalytic Residues of a Family 43 beta-d-Xylosidase from Geobacillus stearothermophilus T-6. Biochemistry. 44:1
XYL001,Geobacillus stearothermophilus,Bacteria,Bacillota,Beta-D-xylosidase,relative activity,percent,50,66.55,Shallom et al. 2005. Biochemical Characterization and Identification of the Catalytic Residues of a Family 43 beta-d-Xylosidase from Geobacillus stearothermophilus T-6. Biochemistry. 44:1
XYL001,Geobacillus stearothermophilus,Bacteria,Bacillota,Beta-D-xylosidase,relative activity,percent,55,77.52,Shallom et al. 2005. Biochemical Characterization and Identification of the Catalytic Residues of a Family 43 beta-d-Xylosidase from Geobacillus stearothermophilus T-6. Biochemistry. 44:1
XYL001,Geobacillus stearothermophilus,Bacteria,Bacillota,Beta-D-xylosidase,relative activity,percent,65,100.56,Shallom et al. 2005. Biochemical Characterization and Identification of the Catalytic Residues of a Family 43 beta-d-Xylosidase from Geobacillus stearothermophilus T-6. Biochemistry. 44:1
XYL001,Geobacillus stearothermophilus,Bacteria,Bacillota,Beta-D-xylosidase,relative activity,percent,70,63.76,Shallom et al. 2005. Biochemical Characterization and Identification of the Catalytic Residues of a Family 43 beta-d-Xylosidase from Geobacillus stearothermophilus T-6. Biochemistry. 44:1
XYL001,Geobacillus stearothermophilus,Bacteria,Bacillota,Beta-D-xylosidase,relative activity,percent,75,4.88,Shallom et al. 2005. Biochemical Characterization and Identification of the Catalytic Residues of a Family 43 beta-d-Xylosidase from Geobacillus stearothermophilus T-6. Biochemistry. 44:1
XYL002,Geobacillus stearothermophilus,Bacteria,Bacillota,GH52 xylosidase,relative activity,percent,30,5.92,Huang et al. 2014. GH52 xylosidase from Geobacillus stearothermophilus: characterization and introduction of xylanase activity by site-directed mutagenesis of Tyr509. Journal of Industrial Microbiology and Biotechnology. 41:1
XYL002,Geobacillus stearothermophilus,Bacteria,Bacillota,GH52 xylosidase,relative activity,percent,40,19.57,Huang et al. 2014. GH52 xylosidase from Geobacillus stearothermophilus: characterization and introduction of xylanase activity by site-directed mutagenesis of Tyr509. Journal of Industrial Microbiology and Biotechnology. 41:1
XYL002,Geobacillus stearothermophilus,Bacteria,Bacillota,GH52 xylosidase,relative activity,percent,45,27.25,Huang et al. 2014. GH52 xylosidase from Geobacillus stearothermophilus: characterization and introduction of xylanase activity by site-directed mutagenesis of Tyr509. Journal of Industrial Microbiology and Biotechnology. 41:1
XYL002,Geobacillus stearothermophilus,Bacteria,Bacillota,GH52 xylosidase,relative activity,percent,50,50.51,Huang et al. 2014. GH52 xylosidase from Geobacillus stearothermophilus: characterization and introduction of xylanase activity by site-directed mutagenesis of Tyr509. Journal of Industrial Microbiology and Biotechnology. 41:1
XYL002,Geobacillus stearothermophilus,Bacteria,Bacillota,GH52 xylosidase,relative activity,percent,55,72.27,Huang et al. 2014. GH52 xylosidase from Geobacillus stearothermophilus: characterization and introduction of xylanase activity by site-directed mutagenesis of Tyr509. Journal of Industrial Microbiology and Biotechnology. 41:1
XYL002,Geobacillus stearothermophilus,Bacteria,Bacillota,GH52 xylosidase,relative activity,percent,60,85.92,Huang et al. 2014. GH52 xylosidase from Geobacillus stearothermophilus: characterization and introduction of xylanase activity by site-directed mutagenesis of Tyr509. Journal of Industrial Microbiology and Biotechnology. 41:1
XYL002,Geobacillus stearothermophilus,Bacteria,Bacillota,GH52 xylosidase,relative activity,percent,65,95.09,Huang et al. 2014. GH52 xylosidase from Geobacillus stearothermophilus: characterization and introduction of xylanase activity by site-directed mutagenesis of Tyr509. Journal of Industrial Microbiology and Biotechnology. 41:1
XYL002,Geobacillus stearothermophilus,Bacteria,Bacillota,GH52 xylosidase,relative activity,percent,70,99.36,Huang et al. 2014. GH52 xylosidase from Geobacillus stearothermophilus: characterization and introduction of xylanase activity by site-directed mutagenesis of Tyr509. Journal of Industrial Microbiology and Biotechnology. 41:1
XYL002,Geobacillus stearothermophilus,Bacteria,Bacillota,GH52 xylosidase,relative activity,percent,75,55.2,Huang et al. 2014. GH52 xylosidase from Geobacillus stearothermophilus: characterization and introduction of xylanase activity by site-directed mutagenesis of Tyr509. Journal of Industrial Microbiology and Biotechnology. 41:1
XYL002,Geobacillus stearothermophilus,Bacteria,Bacillota,GH52 xylosidase,relative activity,percent,80,25.33,Huang et al. 2014. GH52 xylosidase from Geobacillus stearothermophilus: characterization and introduction of xylanase activity by site-directed mutagenesis of Tyr509. Journal of Industrial Microbiology and Biotechnology. 41:1
ARA001,Geobacillus stearothermophilus,Bacteria,Bacillota,Beta-L-arabinopyranosidase,relative activity,percent,35,32.63,Salama et al. 2012. The abp gene in Geobacillus stearothermophilus T-6 encodes a GH27 beta-l-arabinopyranosidase. FEBS Letters. 586:16
ARA001,Geobacillus stearothermophilus,Bacteria,Bacillota,Beta-L-arabinopyranosidase,relative activity,percent,45,61.5,Salama et al. 2012. The abp gene in Geobacillus stearothermophilus T-6 encodes a GH27 beta-l-arabinopyranosidase. FEBS Letters. 586:16
ARA001,Geobacillus stearothermophilus,Bacteria,Bacillota,Beta-L-arabinopyranosidase,relative activity,percent,55,100,Salama et al. 2012. The abp gene in Geobacillus stearothermophilus T-6 encodes a GH27 beta-l-arabinopyranosidase. FEBS Letters. 586:16
ARA001,Geobacillus stearothermophilus,Bacteria,Bacillota,Beta-L-arabinopyranosidase,relative activity,percent,60,54.65,Salama et al. 2012. The abp gene in Geobacillus stearothermophilus T-6 encodes a GH27 beta-l-arabinopyranosidase. FEBS Letters. 586:16
ARA001,Geobacillus stearothermophilus,Bacteria,Bacillota,Beta-L-arabinopyranosidase,relative activity,percent,65,16.15,Salama et al. 2012. The abp gene in Geobacillus stearothermophilus T-6 encodes a GH27 beta-l-arabinopyranosidase. FEBS Letters. 586:16
ARA001,Geobacillus stearothermophilus,Bacteria,Bacillota,Beta-L-arabinopyranosidase,relative activity,percent,70,7.13,Salama et al. 2012. The abp gene in Geobacillus stearothermophilus T-6 encodes a GH27 beta-l-arabinopyranosidase. FEBS Letters. 586:16
ARA001,Geobacillus stearothermophilus,Bacteria,Bacillota,Beta-L-arabinopyranosidase,relative activity,percent,75,1.23,Salama et al. 2012. The abp gene in Geobacillus stearothermophilus T-6 encodes a GH27 beta-l-arabinopyranosidase. FEBS Letters. 586:16
LIP001,Geobacillus stearothermophilus,Bacteria,Bacillota,Lipase,relative activity,percent,10,35.3,Ekinci et al. 2015. Partial purification and characterization of lipase from Geobacillus stearothermophilus AH22. Journal of Enzyme Inhibition and Medicinal Chemistry. 31:2
LIP001,Geobacillus stearothermophilus,Bacteria,Bacillota,Lipase,relative activity,percent,20,55.36,Ekinci et al. 2015. Partial purification and characterization of lipase from Geobacillus stearothermophilus AH22. Journal of Enzyme Inhibition and Medicinal Chemistry. 31:2
LIP001,Geobacillus stearothermophilus,Bacteria,Bacillota,Lipase,relative activity,percent,30,65.91,Ekinci et al. 2015. Partial purification and characterization of lipase from Geobacillus stearothermophilus AH22. Journal of Enzyme Inhibition and Medicinal Chemistry. 31:2
LIP001,Geobacillus stearothermophilus,Bacteria,Bacillota,Lipase,relative activity,percent,40,81.93,Ekinci et al. 2015. Partial purification and characterization of lipase from Geobacillus stearothermophilus AH22. Journal of Enzyme Inhibition and Medicinal Chemistry. 31:2
LIP001,Geobacillus stearothermophilus,Bacteria,Bacillota,Lipase,relative activity,percent,50,99.98,Ekinci et al. 2015. Partial purification and characterization of lipase from Geobacillus stearothermophilus AH22. Journal of Enzyme Inhibition and Medicinal Chemistry. 31:2
LIP001,Geobacillus stearothermophilus,Bacteria,Bacillota,Lipase,relative activity,percent,60,75.64,Ekinci et al. 2015. Partial purification and characterization of lipase from Geobacillus stearothermophilus AH22. Journal of Enzyme Inhibition and Medicinal Chemistry. 31:2
LIP001,Geobacillus stearothermophilus,Bacteria,Bacillota,Lipase,relative activity,percent,70,49.57,Ekinci et al. 2015. Partial purification and characterization of lipase from Geobacillus stearothermophilus AH22. Journal of Enzyme Inhibition and Medicinal Chemistry. 31:2
LIP001,Geobacillus stearothermophilus,Bacteria,Bacillota,Lipase,relative activity,percent,80,22.21,Ekinci et al. 2015. Partial purification and characterization of lipase from Geobacillus stearothermophilus AH22. Journal of Enzyme Inhibition and Medicinal Chemistry. 31:2
AMA001,Geobacillus stearothermophilus,Bacteria,Bacillota,Alpha-amylase,relative activity,percent,35,0,"Fincan et al. 2013. Production, purification, and characterization of thermostable alpha-amylase from thermophilic Geobacillus stearothermophilus. Starch - Starke. 66:1"
AMA001,Geobacillus stearothermophilus,Bacteria,Bacillota,Alpha-amylase,relative activity,percent,40,41.11,"Fincan et al. 2013. Production, purification, and characterization of thermostable alpha-amylase from thermophilic Geobacillus stearothermophilus. Starch - Starke. 66:2"
AMA001,Geobacillus stearothermophilus,Bacteria,Bacillota,Alpha-amylase,relative activity,percent,45,45.37,"Fincan et al. 2013. Production, purification, and characterization of thermostable alpha-amylase from thermophilic Geobacillus stearothermophilus. Starch - Starke. 66:3"
AMA001,Geobacillus stearothermophilus,Bacteria,Bacillota,Alpha-amylase,relative activity,percent,50,75.93,"Fincan et al. 2013. Production, purification, and characterization of thermostable alpha-amylase from thermophilic Geobacillus stearothermophilus. Starch - Starke. 66:4"
AMA001,Geobacillus stearothermophilus,Bacteria,Bacillota,Alpha-amylase,relative activity,percent,55,87.22,"Fincan et al. 2013. Production, purification, and characterization of thermostable alpha-amylase from thermophilic Geobacillus stearothermophilus. Starch - Starke. 66:5"
AMA001,Geobacillus stearothermophilus,Bacteria,Bacillota,Alpha-amylase,relative activity,percent,60,88.89,"Fincan et al. 2013. Production, purification, and characterization of thermostable alpha-amylase from thermophilic Geobacillus stearothermophilus. Starch - Starke. 66:6"
AMA001,Geobacillus stearothermophilus,Bacteria,Bacillota,Alpha-amylase,relative activity,percent,65,94.44,"Fincan et al. 2013. Production, purification, and characterization of thermostable alpha-amylase from thermophilic Geobacillus stearothermophilus. Starch - Starke. 66:7"
